Page ID,Model Name,Ground Truth,OCR Text,Edit Distance
107907,V-00.01 / V-01.08.00.00,और,,2
107907,V-00.01 / V-01.10.01.03,वर्णविचार।,घर्णयिचार।,2
107907,V-00.01 / V-01.10.01.03,है,हैय,1
107907,V-00.01 / V-01.10.01.03,या,अगल,3
107907,V-00.01 / V-01.10.01.03,अगल,यगल,1
107907,V-00.01 / V-01.10.01.03,बगल,थौर,3
107907,V-00.01 / V-01.10.01.03,और,पहले,4
107907,V-00.01 / V-01.10.01.03,पहले,जकी,4
107907,V-00.01 / V-01.10.01.03,जकी,लकीर,2
107907,V-00.01 / V-01.10.01.03,लकीर,गिर,3
107907,V-00.01 / V-01.10.01.03,गिर,जातह,4
107907,V-00.01 / V-01.10.01.03,जाती,"जैसे,",4
107907,V-00.01 / V-01.10.01.03,"है,",ने,3
107907,V-00.01 / V-01.10.01.03,"जैसे,","लज्जा,",4
107907,V-00.01 / V-01.10.01.03,"लज्जा,",रजजू।,4
107907,V-00.01 / V-01.10.01.03,रज्जू।,कय-ड,6
107907,V-00.01 / V-01.10.01.03,"क,ट,ड,",साथ,6
107907,V-00.01 / V-01.10.01.03,ढ,जयय,3
107907,V-00.01 / V-01.10.01.03,के,जुड़ता,6
107907,V-00.01 / V-01.10.01.03,साथ,"है,",3
107907,V-00.01 / V-01.10.01.03,जय,तय,1
107907,V-00.01 / V-01.10.01.03,य,उनके,4
107907,V-00.01 / V-01.10.01.03,जुड़ता,रूप,6
107907,V-00.01 / V-01.10.01.03,"है,",शस,3
107907,V-00.01 / V-01.10.01.03,तब,प्रकार,6
107907,V-00.01 / V-01.10.01.03,उनके,होते,3
107907,V-00.01 / V-01.10.01.03,रूप,"है:-यय,",7
107907,V-00.01 / V-01.10.01.03,इस,"टय,",3
107907,V-00.01 / V-01.10.01.03,प्रकार,"सा,",5
107907,V-00.01 / V-01.10.01.03,होते,"डय,",4
107907,V-00.01 / V-01.10.01.03,"हैं:--पप,",दय।,9
107907,V-00.01 / V-01.10.01.03,"ट्य,",जय,3
107907,V-00.01 / V-01.10.01.03,"टन,",ण,3
107907,V-00.01 / V-01.10.01.03,"इय,",किसी,4
107907,V-00.01 / V-01.10.01.03,ढ्य।,अन्य,3
107907,V-00.01 / V-01.10.01.03,जय,व्यक्षनसे,8
107907,V-00.01 / V-01.10.01.03,ण,मिल,3
107907,V-00.01 / V-01.10.01.03,किसी,जाता,4
107907,V-00.01 / V-01.10.01.03,अन्य,"है,",4
107907,V-00.01 / V-01.10.01.03,व्यञ्जनसे,तय,8
107907,V-00.01 / V-01.10.01.03,मिल,उसकी,4
107907,V-00.01 / V-01.10.01.03,जाता,खड़ी,4
107907,V-00.01 / V-01.10.01.03,"है,",रेखा,4
107907,V-00.01 / V-01.10.01.03,तब,गिर,3
107907,V-00.01 / V-01.10.01.03,उसकी,जाती,3
107907,V-00.01 / V-01.10.01.03,खड़ी,है,4
107907,V-00.01 / V-01.10.01.03,रेखा,कोर,4
107907,V-00.01 / V-01.10.01.03,गिर,जय,3
107907,V-00.01 / V-01.10.01.03,जाती,अपने,4
107907,V-00.01 / V-01.10.01.03,है।,घर्गके,6
107907,V-00.01 / V-01.10.01.03,कौर,व्यक्षनोसे,9
107907,V-00.01 / V-01.10.01.03,जब,मिलता,5
107907,V-00.01 / V-01.10.01.03,अपने,"है,",4
107907,V-00.01 / V-01.10.01.03,धर्मफे,तय,6
107907,V-00.01 / V-01.10.01.03,व्यञ्जनोंसे,भीी,11
107907,V-00.01 / V-01.10.01.03,मिलता,प्रकार,5
107907,V-00.01 / V-01.10.01.03,"है,",यदल,3
107907,V-00.01 / V-01.10.01.03,तब,जाता,3
107907,V-00.01 / V-01.10.01.03,भी,है।,3
107907,V-00.01 / V-01.10.01.03,रूप,पर,3
107907,V-00.01 / V-01.10.01.03,इसी,उश्यारण,7
107907,V-00.01 / V-01.10.01.03,प्रकार,नके,5
107907,V-00.01 / V-01.10.01.03,बदल,समान,4
107907,V-00.01 / V-01.10.01.03,जाता,होता,2
107907,V-00.01 / V-01.10.01.03,है।,है,1
107907,V-00.01 / V-01.10.01.03,पर,"जैसे,",5
107907,V-00.01 / V-01.10.01.03,उच्चारण,"कपटक,",7
107907,V-00.01 / V-01.10.01.03,नके,ठण्ढ,4
107907,V-00.01 / V-01.10.01.03,समान,क,4
107907,V-00.01 / V-01.10.01.03,होता,बोर,3
107907,V-00.01 / V-01.10.01.03,है;,यफे,3
107907,V-00.01 / V-01.10.01.03,"जैसे,",योगमें,5
107907,V-00.01 / V-01.10.01.03,"कण्टक,",कके,4
107907,V-00.01 / V-01.10.01.03,ठण्ड।,गीचे,5
107907,V-00.01 / V-01.10.01.03,क,लिखा,4
107907,V-00.01 / V-01.10.01.03,गोर,जाता,4
107907,V-00.01 / V-01.10.01.03,व,"है,",3
107907,V-00.01 / V-01.10.01.03,योग,जसेक।,5
107907,V-00.01 / V-01.10.01.03,व,जय,2
107907,V-00.01 / V-01.10.01.03,कके,पका,2
107907,V-00.01 / V-01.10.01.03,नीचे,संगोगटा,7
107907,V-00.01 / V-01.10.01.03,लिखा,सेहा,3
107907,V-00.01 / V-01.10.01.03,जाता,"है,",4
107907,V-00.01 / V-01.10.01.03,"है,",तययह,4
107907,V-00.01 / V-01.10.01.03,जसे,इन,3
107907,V-00.01 / V-01.10.01.03,क।,अक्षरोंके,8
107907,V-00.01 / V-01.10.01.03,जब,ऊपर,3
107907,V-00.01 / V-01.10.01.03,पका,लिषा,3
107907,V-00.01 / V-01.10.01.03,संगोगट,जाता,6
107907,V-00.01 / V-01.10.01.03,या,है।,3
107907,V-00.01 / V-01.10.01.03,उसे,जैसे१४।,5
107907,V-00.01 / V-01.10.01.03,होता,साथ,4
107907,V-00.01 / V-01.10.01.03,"है,","ण,",2
107907,V-00.01 / V-01.10.01.03,तब,"नम,",3
107907,V-00.01 / V-01.10.01.03,वह,यरर,3
107907,V-00.01 / V-01.10.01.03,इन,घका,3
107907,V-00.01 / V-01.10.01.03,अक्षरोंके,योग,8
107907,V-00.01 / V-01.10.01.03,ऊपर,होनेपर,4
107907,V-00.01 / V-01.10.01.03,लिखा,संयुक्त-कपइस,12
107907,V-00.01 / V-01.10.01.03,जाता,प्रफार,5
107907,V-00.01 / V-01.10.01.03,"है,","योतेह,",5
107907,V-00.01 / V-01.10.01.03,जैसे,"ह(,",4
107907,V-00.01 / V-01.10.01.03,"एए,,","हा,",3
107907,V-00.01 / V-01.10.01.03,प्ट।,हाह।,3
107907,V-00.01 / V-01.10.01.03,के,शव्दोंके,6
107907,V-00.01 / V-01.10.01.03,साथ,उच्चारणके,8
107907,V-00.01 / V-01.10.01.03,"ण,न,म,य,र",नियम।,7
107907,V-00.01 / V-01.10.01.03,और,हिन्दीमें,9
107907,V-00.01 / V-01.10.01.03,बका,सभी,3
107907,V-00.01 / V-01.10.01.03,योग,शद्द,4
107907,V-00.01 / V-01.10.01.03,होनेपर,स्यरान्त,8
107907,V-00.01 / V-01.10.01.03,संयुक्त.,लिसी,8
107907,V-00.01 / V-01.10.01.03,रूप,जाते,4
107907,V-00.01 / V-01.10.01.03,इस,"हैं,",4
107907,V-00.01 / V-01.10.01.03,प्रकार,पर,4
107907,V-00.01 / V-01.10.01.03,होते,कविताको,6
107907,V-00.01 / V-01.10.01.03,"हैं,",छोड़,4
107907,V-00.01 / V-01.10.01.03,"स,ह,हा,हा,",सर्यत्र,9
107907,V-00.01 / V-01.10.01.03,ह।,अकारान्त,8
107907,V-00.01 / V-01.10.01.03,शब्दोंके,शव्दोंका,2
107907,V-00.01 / V-01.10.01.03,उच्चारणके,उवारण,5
107907,V-00.01 / V-01.10.01.03,नियम।,व्यज्षनान्त,10
107907,V-00.01 / V-01.10.01.03,हिन्दीमें,होताह;,8
107907,V-00.01 / V-01.10.01.03,सभी,"जैसे,",4
107907,V-00.01 / V-01.10.01.03,शब्द,"भारत,",5
107907,V-00.01 / V-01.10.01.03,स्वरान्त,राम।,6
107907,V-00.01 / V-01.10.01.03,लिखे,यहांत,5
107907,V-00.01 / V-01.10.01.03,जाते,औरम,4
107907,V-00.01 / V-01.10.01.03,"हैं,",स्वरान्त,8
107907,V-00.01 / V-01.10.01.03,पर,"हैं,",4
107907,V-00.01 / V-01.10.01.03,कविताको,पर,7
107907,V-00.01 / V-01.10.01.03,छोड़,इनका,4
107907,V-00.01 / V-01.10.01.03,सर्वत्र,उधारण,7
107907,V-00.01 / V-01.10.01.03,अकारान्त,इस,8
107907,V-00.01 / V-01.10.01.03,शब्दोंका,प्रकार,6
107907,V-00.01 / V-01.10.01.03,उच्चारण,"होताह,",6
107907,V-00.01 / V-01.10.01.03,व्यञ्जनान्त,मानत,8
107907,V-00.01 / V-01.10.01.03,होता,ममेंअकार,7
107907,V-00.01 / V-01.10.01.03,है:,हैहीनहीं।,7
107907,V-00.01 / V-01.10.01.03,"जैसे,",दो,5
107907,V-00.01 / V-01.10.01.03,"भारत,",अकारान्त,6
107907,V-00.01 / V-01.10.01.03,राम।,वक्षरोंके,8
107907,V-00.01 / V-01.10.01.03,यहांत,शव्दोंका,7
107907,V-00.01 / V-01.10.01.03,और,उच्चारपा,7
107907,V-00.01 / V-01.10.01.03,म,करनेये,6
107907,V-00.01 / V-01.10.01.03,स्वरान्त,समय,7
107907,V-00.01 / V-01.10.01.03,"हैं,","""त्फुट्)ण)",10
107907,V-00.01 / V-01.10.01.03,पर,दुसुरा,5
107907,V-00.01 / V-01.10.01.03,इनका,व्यूनान्त,8
107907,V-00.01 / V-01.10.01.03,उकारण,तन,5
107907,V-00.01 / V-01.10.01.03,इस,योला,4
107907,V-00.01 / V-01.10.01.03,प्रकार,जाता,5
107907,V-00.01 / V-01.10.01.03,होता,वसेंवाहुंत,9
107907,V-00.01 / V-01.10.01.03,मानो,"जैसे,",5
107907,V-00.01 / V-01.10.01.03,त,"फलू,",4
107907,V-00.01 / V-01.10.01.03,और,घलू।,4
107907,V-00.01 / V-01.10.01.03,ममें,इसी,4
107907,V-00.01 / V-01.10.01.03,अकार,प्रकार,3
107907,V-00.01 / V-01.10.01.03,है,1व9t,4
107907,V-00.01 / V-01.10.01.03,ही,1६,2
107907,V-00.01 / V-01.10.01.03,नहीं।,बक्ष्म्की,9
107907,V-00.01 / V-01.10.01.03,दो,शव्दोंमें,7
107907,V-00.01 / V-01.10.01.03,अकारान्त,००णु,8
107907,V-00.01 / V-01.10.01.03,अक्षरोंके,'और,8
107907,V-00.01 / V-01.10.01.03,शब्दोंका,,8
107907,V-00.01 / V-01.10.01.03,उच्चारण,,7
107907,V-00.01 / V-01.10.01.03,करनेके,,6
107907,V-00.01 / V-01.10.01.03,समय,,3
107907,V-00.01 / V-01.10.01.03,दूसरा,,5
107907,V-00.01 / V-01.10.01.03,व्यञ्जनान्त,,11
107907,V-00.01 / V-01.10.01.03,बोला,,4
107907,V-00.01 / V-01.10.01.03,जाता,,4
107907,V-00.01 / V-01.10.01.03,"है,",,3
107907,V-00.01 / V-01.10.01.03,"जैसे,",,5
107907,V-00.01 / V-01.10.01.03,"फल,",,3
107907,V-00.01 / V-01.10.01.03,वल।,,3
107907,V-00.01 / V-01.10.01.03,Sir,,3
107907,V-00.01 / V-01.10.01.03,इसी,,3
107907,V-00.01 / V-01.10.01.03,Satguru,,7
107907,V-00.01 / V-01.10.01.03,प्रकार,,6
107907,V-00.01 / V-01.10.01.03,Jagjit,,6
107907,V-00.01 / V-01.10.01.03,Singh,,5
107907,V-00.01 / V-01.10.01.03,तीन,,3
107907,V-00.01 / V-01.10.01.03,Ji,,2
107907,V-00.01 / V-01.10.01.03,अक्षरोंके,,9
107907,V-00.01 / V-01.10.01.03,eLibrary,,8
107907,V-00.01 / V-01.10.01.03,शब्दोंमें,,9
107907,V-00.01 / V-01.10.01.03,NamdhariElibrary@gmail.com,,26
107907,V-00.01 / V-01.10.01.03,"तीसरा,",,6
107907,V-00.01 / V-01.10.01.03,चारमै,,5
107907,V-00.01 / V-01.10.01.03,दूसरा,,5
107907,V-00.01 / V-01.10.01.03,और,,2
107907,V-00.01 / V-01.10.03.03,वर्णविचार।,वर्णयिचार।,1
107907,V-00.01 / V-01.10.03.03,है,हैया,2
107907,V-00.01 / V-01.10.03.03,या,अगल,3
107907,V-00.01 / V-01.10.03.03,अगल,यगल,1
107907,V-00.01 / V-01.10.03.03,बगल,थीर,3
107907,V-00.01 / V-01.10.03.03,और,पहले,4
107907,V-00.01 / V-01.10.03.03,पहले,जकी,4
107907,V-00.01 / V-01.10.03.03,जकी,लकीर,2
107907,V-00.01 / V-01.10.03.03,लकीर,गिर,3
107907,V-00.01 / V-01.10.03.03,गिर,जातीह,5
107907,V-00.01 / V-01.10.03.03,जाती,"जैसे,",4
107907,V-00.01 / V-01.10.03.03,"है,",नैे,2
107907,V-00.01 / V-01.10.03.03,"जैसे,","लज्जा,",4
107907,V-00.01 / V-01.10.03.03,"लज्जा,",गज्जू।,3
107907,V-00.01 / V-01.10.03.03,रज्जू।,कयके,6
107907,V-00.01 / V-01.10.03.03,"क,ट,ड,",साथ,6
107907,V-00.01 / V-01.10.03.03,ढ,जयय,3
107907,V-00.01 / V-01.10.03.03,के,जुड़ता,6
107907,V-00.01 / V-01.10.03.03,साथ,"है,",3
107907,V-00.01 / V-01.10.03.03,जय,तय,1
107907,V-00.01 / V-01.10.03.03,य,उनफे,4
107907,V-00.01 / V-01.10.03.03,जुड़ता,रूप,6
107907,V-00.01 / V-01.10.03.03,"है,",र्स,3
107907,V-00.01 / V-01.10.03.03,तब,प्रकार,6
107907,V-00.01 / V-01.10.03.03,उनके,होते,3
107907,V-00.01 / V-01.10.03.03,रूप,"है--यप,",6
107907,V-00.01 / V-01.10.03.03,इस,"ट्य,",4
107907,V-00.01 / V-01.10.03.03,प्रकार,"यम,",6
107907,V-00.01 / V-01.10.03.03,होते,"इय,",4
107907,V-00.01 / V-01.10.03.03,"हैं:--पप,",दय।,9
107907,V-00.01 / V-01.10.03.03,"ट्य,",जय,3
107907,V-00.01 / V-01.10.03.03,"टन,",ग,3
107907,V-00.01 / V-01.10.03.03,"इय,",किसी,4
107907,V-00.01 / V-01.10.03.03,ढ्य।,अन्य,3
107907,V-00.01 / V-01.10.03.03,जय,व्यशनसे,6
107907,V-00.01 / V-01.10.03.03,ण,मिल,3
107907,V-00.01 / V-01.10.03.03,किसी,जाता,4
107907,V-00.01 / V-01.10.03.03,अन्य,"है,",4
107907,V-00.01 / V-01.10.03.03,व्यञ्जनसे,तय,8
107907,V-00.01 / V-01.10.03.03,मिल,उसकी,4
107907,V-00.01 / V-01.10.03.03,जाता,घड़ी,4
107907,V-00.01 / V-01.10.03.03,"है,",रखा,3
107907,V-00.01 / V-01.10.03.03,तब,गिर,3
107907,V-00.01 / V-01.10.03.03,उसकी,जाती,3
107907,V-00.01 / V-01.10.03.03,खड़ी,है,4
107907,V-00.01 / V-01.10.03.03,रेखा,कोर,4
107907,V-00.01 / V-01.10.03.03,गिर,जय,3
107907,V-00.01 / V-01.10.03.03,जाती,अपने,4
107907,V-00.01 / V-01.10.03.03,है।,घर्गफे,6
107907,V-00.01 / V-01.10.03.03,कौर,व्यश्ञनोंसे,11
107907,V-00.01 / V-01.10.03.03,जब,मिलता,5
107907,V-00.01 / V-01.10.03.03,अपने,"ही,",4
107907,V-00.01 / V-01.10.03.03,धर्मफे,तय,6
107907,V-00.01 / V-01.10.03.03,व्यञ्जनोंसे,भीरपसी,10
107907,V-00.01 / V-01.10.03.03,मिलता,प्रकार,5
107907,V-00.01 / V-01.10.03.03,"है,",यदल,3
107907,V-00.01 / V-01.10.03.03,तब,जाता,3
107907,V-00.01 / V-01.10.03.03,भी,है।,3
107907,V-00.01 / V-01.10.03.03,रूप,पर,3
107907,V-00.01 / V-01.10.03.03,इसी,उश्यारण,7
107907,V-00.01 / V-01.10.03.03,प्रकार,नफे,6
107907,V-00.01 / V-01.10.03.03,बदल,समान,4
107907,V-00.01 / V-01.10.03.03,जाता,होता,2
107907,V-00.01 / V-01.10.03.03,है।,है,1
107907,V-00.01 / V-01.10.03.03,पर,"जैसे,",5
107907,V-00.01 / V-01.10.03.03,उच्चारण,"कण्टक,",6
107907,V-00.01 / V-01.10.03.03,नके,ठण्ड,4
107907,V-00.01 / V-01.10.03.03,समान,क,4
107907,V-00.01 / V-01.10.03.03,होता,गीर,4
107907,V-00.01 / V-01.10.03.03,है;,यफे,3
107907,V-00.01 / V-01.10.03.03,"जैसे,",योगमेंय,6
107907,V-00.01 / V-01.10.03.03,"कण्टक,",कके,4
107907,V-00.01 / V-01.10.03.03,ठण्ड।,गीचे,5
107907,V-00.01 / V-01.10.03.03,क,लिखा,4
107907,V-00.01 / V-01.10.03.03,गोर,जाता,4
107907,V-00.01 / V-01.10.03.03,व,"ही,",3
107907,V-00.01 / V-01.10.03.03,योग,जसेय।,5
107907,V-00.01 / V-01.10.03.03,व,जय,2
107907,V-00.01 / V-01.10.03.03,कके,पका,2
107907,V-00.01 / V-01.10.03.03,नीचे,संगोगटया,8
107907,V-00.01 / V-01.10.03.03,लिखा,उसेहोता,6
107907,V-00.01 / V-01.10.03.03,जाता,"दै,",4
107907,V-00.01 / V-01.10.03.03,"है,",तययह,4
107907,V-00.01 / V-01.10.03.03,जसे,इन,3
107907,V-00.01 / V-01.10.03.03,क।,अक्षरोके,7
107907,V-00.01 / V-01.10.03.03,जब,कपर,3
107907,V-00.01 / V-01.10.03.03,पका,लिखा,3
107907,V-00.01 / V-01.10.03.03,संगोगट,जाता,6
107907,V-00.01 / V-01.10.03.03,या,है,2
107907,V-00.01 / V-01.10.03.03,उसे,जैसे१।,4
107907,V-00.01 / V-01.10.03.03,होता,साथ,4
107907,V-00.01 / V-01.10.03.03,"है,","गा,",2
107907,V-00.01 / V-01.10.03.03,तब,"नम,",3
107907,V-00.01 / V-01.10.03.03,वह,यरर,3
107907,V-00.01 / V-01.10.03.03,इन,वका,3
107907,V-00.01 / V-01.10.03.03,अक्षरोंके,योग,8
107907,V-00.01 / V-01.10.03.03,ऊपर,होनेपर,4
107907,V-00.01 / V-01.10.03.03,लिखा,संगुल,5
107907,V-00.01 / V-01.10.03.03,जाता,रूपश्स,6
107907,V-00.01 / V-01.10.03.03,"है,",प्रफार,6
107907,V-00.01 / V-01.10.03.03,जैसे,"दोतेहे,",6
107907,V-00.01 / V-01.10.03.03,"एए,,","ह5,",3
107907,V-00.01 / V-01.10.03.03,प्ट।,"ह,",4
107907,V-00.01 / V-01.10.03.03,के,ह्मर।,5
107907,V-00.01 / V-01.10.03.03,साथ,शक्ोंके,7
107907,V-00.01 / V-01.10.03.03,"ण,न,म,य,र",उच्चागणके,9
107907,V-00.01 / V-01.10.03.03,और,नियम।,5
107907,V-00.01 / V-01.10.03.03,बका,हिन्दीमें,9
107907,V-00.01 / V-01.10.03.03,योग,सभी,3
107907,V-00.01 / V-01.10.03.03,होनेपर,शग,6
107907,V-00.01 / V-01.10.03.03,संयुक्त.,स्यरान्त,5
107907,V-00.01 / V-01.10.03.03,रूप,लिसे,4
107907,V-00.01 / V-01.10.03.03,इस,जाते,4
107907,V-00.01 / V-01.10.03.03,प्रकार,"है,",6
107907,V-00.01 / V-01.10.03.03,होते,पर,4
107907,V-00.01 / V-01.10.03.03,"हैं,",कयिताको,7
107907,V-00.01 / V-01.10.03.03,"स,ह,हा,हा,",छोड़,10
107907,V-00.01 / V-01.10.03.03,ह।,सर्वत्र,7
107907,V-00.01 / V-01.10.03.03,शब्दोंके,अकारान्त,8
107907,V-00.01 / V-01.10.03.03,उच्चारणके,शख्दोका,7
107907,V-00.01 / V-01.10.03.03,नियम।,उशारण,5
107907,V-00.01 / V-01.10.03.03,हिन्दीमें,ब्यझनान्त,9
107907,V-00.01 / V-01.10.03.03,सभी,होताह:,6
107907,V-00.01 / V-01.10.03.03,शब्द,"जैसे,",5
107907,V-00.01 / V-01.10.03.03,स्वरान्त,"भारत,",7
107907,V-00.01 / V-01.10.03.03,लिखे,राम।,4
107907,V-00.01 / V-01.10.03.03,जाते,यहांत,4
107907,V-00.01 / V-01.10.03.03,"हैं,",औरम,4
107907,V-00.01 / V-01.10.03.03,पर,स्वरान्त,7
107907,V-00.01 / V-01.10.03.03,कविताको,"है,",7
107907,V-00.01 / V-01.10.03.03,छोड़,पंर,4
107907,V-00.01 / V-01.10.03.03,सर्वत्र,इनका,7
107907,V-00.01 / V-01.10.03.03,अकारान्त,उछारण,6
107907,V-00.01 / V-01.10.03.03,शब्दोंका,इस,8
107907,V-00.01 / V-01.10.03.03,उच्चारण,प्रकार,5
107907,V-00.01 / V-01.10.03.03,व्यञ्जनान्त,"होताहे,",10
107907,V-00.01 / V-01.10.03.03,होता,मानोतओर,5
107907,V-00.01 / V-01.10.03.03,है:,ममेंअकार,8
107907,V-00.01 / V-01.10.03.03,"जैसे,",हैधीनहीं।,8
107907,V-00.01 / V-01.10.03.03,"भारत,",दो,5
107907,V-00.01 / V-01.10.03.03,राम।,अकारान्त,6
107907,V-00.01 / V-01.10.03.03,यहांत,शक्षरोके,8
107907,V-00.01 / V-01.10.03.03,और,शद्दींफा,8
107907,V-00.01 / V-01.10.03.03,म,उश्यारण,7
107907,V-00.01 / V-01.10.03.03,स्वरान्त,करनेके,7
107907,V-00.01 / V-01.10.03.03,"हैं,",समय,4
107907,V-00.01 / V-01.10.03.03,पर,sisaguru,8
107907,V-00.01 / V-01.10.03.03,इनका,दुसरा,4
107907,V-00.01 / V-01.10.03.03,उकारण,व्यबूनान्त,9
107907,V-00.01 / V-01.10.03.03,इस,कूमे,4
107907,V-00.01 / V-01.10.03.03,प्रकार,योला,5
107907,V-00.01 / V-01.10.03.03,होता,जाता,2
107907,V-00.01 / V-01.10.03.03,"है,",वकिशंथ्ीँधिामहांसिभा,19
107907,V-00.01 / V-01.10.03.03,मानो,"है,",4
107907,V-00.01 / V-01.10.03.03,त,"जैसे,",5
107907,V-00.01 / V-01.10.03.03,और,"कलू,",4
107907,V-00.01 / V-01.10.03.03,ममें,पल्।,4
107907,V-00.01 / V-01.10.03.03,अकार,इ्सा,4
107907,V-00.01 / V-01.10.03.03,है,प्रकार,6
107907,V-00.01 / V-01.10.03.03,ही,Jagit,5
107907,V-00.01 / V-01.10.03.03,नहीं।,ui,5
107907,V-00.01 / V-01.10.03.03,दो,कषंसिेक,7
107907,V-00.01 / V-01.10.03.03,अकारान्त,शश्दोंमें,9
107907,V-00.01 / V-01.10.03.03,अक्षरोंके,co,9
107907,V-00.01 / V-01.10.03.03,शब्दोंका,भीर,8
107907,V-00.01 / V-01.10.03.03,उच्चारण,,7
107907,V-00.01 / V-01.10.03.03,करनेके,,6
107907,V-00.01 / V-01.10.03.03,समय,,3
107907,V-00.01 / V-01.10.03.03,दूसरा,,5
107907,V-00.01 / V-01.10.03.03,व्यञ्जनान्त,,11
107907,V-00.01 / V-01.10.03.03,बोला,,4
107907,V-00.01 / V-01.10.03.03,जाता,,4
107907,V-00.01 / V-01.10.03.03,"है,",,3
107907,V-00.01 / V-01.10.03.03,"जैसे,",,5
107907,V-00.01 / V-01.10.03.03,"फल,",,3
107907,V-00.01 / V-01.10.03.03,वल।,,3
107907,V-00.01 / V-01.10.03.03,Sir,,3
107907,V-00.01 / V-01.10.03.03,इसी,,3
107907,V-00.01 / V-01.10.03.03,Satguru,,7
107907,V-00.01 / V-01.10.03.03,प्रकार,,6
107907,V-00.01 / V-01.10.03.03,Jagjit,,6
107907,V-00.01 / V-01.10.03.03,Singh,,5
107907,V-00.01 / V-01.10.03.03,तीन,,3
107907,V-00.01 / V-01.10.03.03,Ji,,2
107907,V-00.01 / V-01.10.03.03,अक्षरोंके,,9
107907,V-00.01 / V-01.10.03.03,eLibrary,,8
107907,V-00.01 / V-01.10.03.03,शब्दोंमें,,9
107907,V-00.01 / V-01.10.03.03,NamdhariElibrary@gmail.com,,26
107907,V-00.01 / V-01.10.03.03,"तीसरा,",,6
107907,V-00.01 / V-01.10.03.03,चारमै,,5
107907,V-00.01 / V-01.10.03.03,दूसरा,,5
107907,V-00.01 / V-01.10.03.03,और,,2
107907,OpenSeg / V-01.04.01.00,वर्णविचार।,।?।,9
107907,OpenSeg / V-01.04.01.00,११,वर्णयिचार:,10
107907,OpenSeg / V-01.04.01.00,है,११,2
107907,OpenSeg / V-01.04.01.00,या,है,2
107907,OpenSeg / V-01.04.01.00,अगल,या,3
107907,OpenSeg / V-01.04.01.00,बगल,अगल,1
107907,OpenSeg / V-01.04.01.00,और,यगल,3
107907,OpenSeg / V-01.04.01.00,"है,",है,1
107907,OpenSeg / V-01.04.01.00,"लज्जा,","लक्ना,",2
107907,OpenSeg / V-01.04.01.00,रज्जू।,रज्जू॥,1
107907,OpenSeg / V-01.04.01.00,"क,ट,ड,","क,",4
107907,OpenSeg / V-01.04.01.00,ढ,"ट,",2
107907,OpenSeg / V-01.04.01.00,के,"उ,",2
107907,OpenSeg / V-01.04.01.00,साथ,दू,3
107907,OpenSeg / V-01.04.01.00,जय,के,2
107907,OpenSeg / V-01.04.01.00,य,साथ,3
107907,OpenSeg / V-01.04.01.00,जुड़ता,जय,5
107907,OpenSeg / V-01.04.01.00,"है,",य,3
107907,OpenSeg / V-01.04.01.00,तब,जुड़ता,5
107907,OpenSeg / V-01.04.01.00,उनके,"है,",4
107907,OpenSeg / V-01.04.01.00,रूप,तध,3
107907,OpenSeg / V-01.04.01.00,इस,उनके,4
107907,OpenSeg / V-01.04.01.00,प्रकार,रूप,5
107907,OpenSeg / V-01.04.01.00,होते,इस,4
107907,OpenSeg / V-01.04.01.00,"हैं:--पप,",प्रकार,9
107907,OpenSeg / V-01.04.01.00,"ट्य,",होते,4
107907,OpenSeg / V-01.04.01.00,"टन,","है--य,",5
107907,OpenSeg / V-01.04.01.00,"इय,","टय,",1
107907,OpenSeg / V-01.04.01.00,ढ्य।,"कर,",4
107907,OpenSeg / V-01.04.01.00,जय,"डय,",2
107907,OpenSeg / V-01.04.01.00,ण,कब,2
107907,OpenSeg / V-01.04.01.00,किसी,जय,4
107907,OpenSeg / V-01.04.01.00,अन्य,पा,4
107907,OpenSeg / V-01.04.01.00,व्यञ्जनसे,किसी,8
107907,OpenSeg / V-01.04.01.00,मिल,अन्य,4
107907,OpenSeg / V-01.04.01.00,जाता,व्यझनसे,7
107907,OpenSeg / V-01.04.01.00,"है,",मिल,3
107907,OpenSeg / V-01.04.01.00,तब,जाता,3
107907,OpenSeg / V-01.04.01.00,उसकी,"है,",4
107907,OpenSeg / V-01.04.01.00,खड़ी,तय,4
107907,OpenSeg / V-01.04.01.00,रेखा,उखकी,4
107907,OpenSeg / V-01.04.01.00,गिर,खड़ी,4
107907,OpenSeg / V-01.04.01.00,जाती,रेखा,4
107907,OpenSeg / V-01.04.01.00,है।,गिर,3
107907,OpenSeg / V-01.04.01.00,कौर,जाती,4
107907,OpenSeg / V-01.04.01.00,जब,को,2
107907,OpenSeg / V-01.04.01.00,अपने,कौर,4
107907,OpenSeg / V-01.04.01.00,धर्मफे,जय,6
107907,OpenSeg / V-01.04.01.00,व्यञ्जनोंसे,अपने,9
107907,OpenSeg / V-01.04.01.00,मिलता,घर्गके,6
107907,OpenSeg / V-01.04.01.00,"है,",क्यभननोंसे,10
107907,OpenSeg / V-01.04.01.00,तब,मिलता,4
107907,OpenSeg / V-01.04.01.00,भी,"ही,",2
107907,OpenSeg / V-01.04.01.00,रूप,तय,3
107907,OpenSeg / V-01.04.01.00,इसी,भी,2
107907,OpenSeg / V-01.04.01.00,प्रकार,रूप,5
107907,OpenSeg / V-01.04.01.00,बदल,इसी,3
107907,OpenSeg / V-01.04.01.00,जाता,प्रकार,5
107907,OpenSeg / V-01.04.01.00,है।,बदल,3
