Page ID,Model Name,Ground Truth,OCR Text,Edit Distance
174761,V-05.02.00.00/V-05.02.00.00,कारण,किसी,3
174761,V-05.02.00.00/V-05.02.00.00,के,कारण,3
174761,V-05.02.00.00/V-05.02.00.00,या,के,2
174761,V-05.02.00.00/V-05.02.00.00,छोटी,या,4
174761,V-05.02.00.00/V-05.02.00.00,सी,छोटी,3
174761,V-05.02.00.00/V-05.02.00.00,किसी,सी,2
174761,V-05.02.00.00/V-05.02.00.00,बात,किसी,4
174761,V-05.02.00.00/V-05.02.00.00,पर,बात,3
174761,V-05.02.00.00/V-05.02.00.00,किसी,पर,4
174761,V-05.02.00.00/V-05.02.00.00,को,किसी,3
174761,V-05.02.00.00/V-05.02.00.00,दुख,को,3
174761,V-05.02.00.00/V-05.02.00.00,पहुंचाना,दुख,7
174761,V-05.02.00.00/V-05.02.00.00,अनुचित,पहुंचाना,6
174761,V-05.02.00.00/V-05.02.00.00,"है,",अनुचित,6
174761,V-05.02.00.00/V-05.02.00.00,परन्तु,"है,",6
174761,V-05.02.00.00/V-05.02.00.00,तुम्हारे,परन्तु,7
174761,V-05.02.00.00/V-05.02.00.00,चरित्रधन,तुम्हारे,8
174761,V-05.02.00.00/V-05.02.00.00,को,चरित्रधन,8
174761,V-05.02.00.00/V-05.02.00.00,कुड़ेदान,को,7
174761,V-05.02.00.00/V-05.02.00.00,में,कुड़ेदान,7
174761,V-05.02.00.00/V-05.02.00.00,न,में,3
174761,V-05.02.00.00/V-05.02.00.00,फेंकने,न,5
174761,V-05.02.00.00/V-05.02.00.00,से,फेंकने,5
174761,V-05.02.00.00/V-05.02.00.00,अगर,से,3
174761,V-05.02.00.00/V-05.02.00.00,किसी,अगर,4
174761,V-05.02.00.00/V-05.02.00.00,लंपट,किसी,4
174761,V-05.02.00.00/V-05.02.00.00,व्यक्ति,लंपट,7
174761,V-05.02.00.00/V-05.02.00.00,को,व्यक्ति,6
174761,V-05.02.00.00/V-05.02.00.00,दुख,को,3
174761,V-05.02.00.00/V-05.02.00.00,पहुँचाता,दुख,7
174761,V-05.02.00.00/V-05.02.00.00,है,पहुँचाता,7
174761,V-05.02.00.00/V-05.02.00.00,तो,है,2
174761,V-05.02.00.00/V-05.02.00.00,उसके,तो,4
174761,V-05.02.00.00/V-05.02.00.00,दुखी,उसके,4
174761,V-05.02.00.00/V-05.02.00.00,होने,दुखी,4
174761,V-05.02.00.00/V-05.02.00.00,की,होने,4
174761,V-05.02.00.00/V-05.02.00.00,परवाह,की,5
174761,V-05.02.00.00/V-05.02.00.00,नहीं,परवाह,5
174761,V-05.02.00.00/V-05.02.00.00,करनी,नहीं,4
174761,V-05.02.00.00/V-05.02.00.00,चाहिए।,करनी,6
174761,V-05.02.00.00/V-05.02.00.00,कोई,चाहिए।,6
174761,V-05.02.00.00/V-05.02.00.00,लंपट,कोई,4
174761,V-05.02.00.00/V-05.02.00.00,तुम्हारे,लंपट,8
174761,V-05.02.00.00/V-05.02.00.00,साथ,तुम्हारे,7
174761,V-05.02.00.00/V-05.02.00.00,एक,साथ,3
174761,V-05.02.00.00/V-05.02.00.00,ही,एक,2
174761,V-05.02.00.00/V-05.02.00.00,विस्तर,ही,6
174761,V-05.02.00.00/V-05.02.00.00,में,विस्तर,6
174761,V-05.02.00.00/V-05.02.00.00,नहीं,में,3
174761,V-05.02.00.00/V-05.02.00.00,सो,नहीं,4
174761,V-05.02.00.00/V-05.02.00.00,पाने,सो,4
174761,V-05.02.00.00/V-05.02.00.00,पर,पाने,3
174761,V-05.02.00.00/V-05.02.00.00,उसे,पर,3
174761,V-05.02.00.00/V-05.02.00.00,दुख,उसे,3
174761,V-05.02.00.00/V-05.02.00.00,होता,दुख,4
174761,V-05.02.00.00/V-05.02.00.00,है,होता,3
174761,V-05.02.00.00/V-05.02.00.00,इसलिए,है,5
174761,V-05.02.00.00/V-05.02.00.00,तुम,इसलिए,5
174761,V-05.02.00.00/V-05.02.00.00,उसे,तुम,3
174761,V-05.02.00.00/V-05.02.00.00,अपने,उसे,3
174761,V-05.02.00.00/V-05.02.00.00,मकान,अपने,4
174761,V-05.02.00.00/V-05.02.00.00,में,मकान,3
174761,V-05.02.00.00/V-05.02.00.00,ठहरने,में,5
174761,V-05.02.00.00/V-05.02.00.00,या,ठहरने,5
174761,V-05.02.00.00/V-05.02.00.00,तुम्हारे,या,7
174761,V-05.02.00.00/V-05.02.00.00,साथ,तुम्हारे,7
174761,V-05.02.00.00/V-05.02.00.00,एक,साथ,3
174761,V-05.02.00.00/V-05.02.00.00,ही,एक,2
174761,V-05.02.00.00/V-05.02.00.00,विस्तर,ही,6
174761,V-05.02.00.00/V-05.02.00.00,पर,विस्तर,5
174761,V-05.02.00.00/V-05.02.00.00,सोने,पर,4
174761,V-05.02.00.00/V-05.02.00.00,की,सोने,4
174761,V-05.02.00.00/V-05.02.00.00,अनुमति,की,6
174761,V-05.02.00.00/V-05.02.00.00,नहीं,अनुमति,5
174761,V-05.02.00.00/V-05.02.00.00,दे,नहीं,4
174761,V-05.02.00.00/V-05.02.00.00,सकते,दे,3
174761,V-05.02.00.00/V-05.02.00.00,हो।,सकते,4
174761,V-05.02.00.00/V-05.02.00.00,कोई,हो।,2
174761,V-05.02.00.00/V-05.02.00.00,चोर,कोई,2
174761,V-05.02.00.00/V-05.02.00.00,को,चोर,2
174761,V-05.02.00.00/V-05.02.00.00,अगर,को,3
174761,V-05.02.00.00/V-05.02.00.00,तुम्हारा,अगर,7
174761,V-05.02.00.00/V-05.02.00.00,पॉकेट,तुम्हारा,8
174761,V-05.02.00.00/V-05.02.00.00,नहीं,पॉकेट,5
174761,V-05.02.00.00/V-05.02.00.00,काट,नहीं,4
174761,V-05.02.00.00/V-05.02.00.00,पाने,काट,3
174761,V-05.02.00.00/V-05.02.00.00,पर,पाने,3
174761,V-05.02.00.00/V-05.02.00.00,उसे,पर,3
174761,V-05.02.00.00/V-05.02.00.00,दुख,उसे,3
174761,V-05.02.00.00/V-05.02.00.00,होता,दुख,4
174761,V-05.02.00.00/V-05.02.00.00,है,होता,3
174761,V-05.02.00.00/V-05.02.00.00,तो,है,2
174761,V-05.02.00.00/V-05.02.00.00,तुम,तो,2
174761,V-05.02.00.00/V-05.02.00.00,उसे,तुम,3
174761,V-05.02.00.00/V-05.02.00.00,अपना,उसे,4
174761,V-05.02.00.00/V-05.02.00.00,पॉकेट,अपना,5
174761,V-05.02.00.00/V-05.02.00.00,काटने,पॉकेट,5
174761,V-05.02.00.00/V-05.02.00.00,की,काटने,4
174761,V-05.02.00.00/V-05.02.00.00,सुविधा,की,6
174761,V-05.02.00.00/V-05.02.00.00,नहीं,सुविधा,6
174761,V-05.02.00.00/V-05.02.00.00,दे,नहीं,4
174761,V-05.02.00.00/V-05.02.00.00,सकते,'दे,3
174761,V-05.02.00.00/V-05.02.00.00,हो।,सकते,4
174761,V-05.02.00.00/V-05.02.00.00,कोई,हो।,2
174761,V-05.02.00.00/V-05.02.00.00,दूसरों,कोई,5
174761,V-05.02.00.00/V-05.02.00.00,को,दूसरों,5
174761,V-05.02.00.00/V-05.02.00.00,पीड़ा,को,5
174761,V-05.02.00.00/V-05.02.00.00,देनेवाला,पीड़ा,7
174761,V-05.02.00.00/V-05.02.00.00,व्यक्ति,देनेवाला,8
174761,V-05.02.00.00/V-05.02.00.00,57,व्यक्ति,7
174761,V-05.02.00.00/V-05.02.00.00,Collected,57,9
174761,V-05.02.00.00/V-05.02.00.00,by,Collected,9
174761,V-05.02.00.00/V-05.02.00.00,Mukherjee,by,9
174761,V-05.02.00.00/V-05.02.00.00,"TK,",Mukherjee,9
174761,V-05.02.00.00/V-05.02.00.00,Dhanbad,"IK,",7
174761,V-05.02.00.00/V-05.02.00.00,,Dhanbad,7
174761,OpenYoja/V-01.08.00.00,है।,है,1
174761,OpenYoja/V-01.08.00.00,विश्वास,वश्वास,1
174761,OpenYoja/V-01.08.00.00,क्योंकि,कि,5
174761,OpenYoja/V-01.08.00.00,"है,",अथवा,4
174761,OpenYoja/V-01.08.00.00,अथवा,सामाजिक,6
174761,OpenYoja/V-01.08.00.00,सामाजिक,व्यवधान,7
174761,OpenYoja/V-01.08.00.00,व्यवधान,या,5
174761,OpenYoja/V-01.08.00.00,या,दूरी,4
174761,OpenYoja/V-01.08.00.00,दूरी,के,4
174761,OpenYoja/V-01.08.00.00,के,कारण,3
174761,OpenYoja/V-01.08.00.00,कारण,संभव,4
174761,OpenYoja/V-01.08.00.00,संभव,नहीं,4
174761,OpenYoja/V-01.08.00.00,नहीं,है,3
174761,OpenYoja/V-01.08.00.00,है,उसे,3
174761,OpenYoja/V-01.08.00.00,उसे,मन,3
174761,OpenYoja/V-01.08.00.00,मन,ही,2
174761,OpenYoja/V-01.08.00.00,ही,मन,2
174761,OpenYoja/V-01.08.00.00,मन,संयम,4
174761,OpenYoja/V-01.08.00.00,संयम,की,4
174761,OpenYoja/V-01.08.00.00,की,ओर,2
174761,OpenYoja/V-01.08.00.00,ओर,आकर्षित,6
174761,OpenYoja/V-01.08.00.00,आकर्षित,करना,5
174761,OpenYoja/V-01.08.00.00,करना,चाहिए।,6
174761,OpenYoja/V-01.08.00.00,चाहिए।,यह,5
174761,OpenYoja/V-01.08.00.00,यह,लाभदायक,6
174761,OpenYoja/V-01.08.00.00,लाभदायक,सिद्ध,6
174761,OpenYoja/V-01.08.00.00,सिद्ध,होगा।,5
174761,OpenYoja/V-01.08.00.00,होगा।,यह,5
174761,OpenYoja/V-01.08.00.00,यह,उपदेश,5
174761,OpenYoja/V-01.08.00.00,उपदेश,प्रत्यक्ष,9
174761,OpenYoja/V-01.08.00.00,प्रत्यक्ष,अनुभव,9
174761,OpenYoja/V-01.08.00.00,अनुभव,और,5
174761,OpenYoja/V-01.08.00.00,और,वास्तविक,8
174761,OpenYoja/V-01.08.00.00,वास्तविक,घटनाओं,8
174761,OpenYoja/V-01.08.00.00,घटनाओं,पर,6
174761,OpenYoja/V-01.08.00.00,पर,आधारित,5
174761,OpenYoja/V-01.08.00.00,आधारित,है।,6
174761,OpenYoja/V-01.08.00.00,है।,वृथा,4
174761,OpenYoja/V-01.08.00.00,वृथा,क्लेश/देना,9
174761,OpenYoja/V-01.08.00.00,क्लेश,भगवान,5
174761,OpenYoja/V-01.08.00.00,देना,की,4
174761,OpenYoja/V-01.08.00.00,भगवान,इस,5
174761,OpenYoja/V-01.08.00.00,की,सृष्टि,6
174761,OpenYoja/V-01.08.00.00,इस,में,3
174761,OpenYoja/V-01.08.00.00,सृष्टि,कोई,6
174761,OpenYoja/V-01.08.00.00,में,कितना,5
174761,OpenYoja/V-01.08.00.00,कोई,भी,3
174761,OpenYoja/V-01.08.00.00,कितना,क्यों,4
174761,OpenYoja/V-01.08.00.00,भी,न,2
174761,OpenYoja/V-01.08.00.00,क्यों,करे,4
174761,OpenYoja/V-01.08.00.00,न,किसी,4
174761,OpenYoja/V-01.08.00.00,करे,न,3
174761,OpenYoja/V-01.08.00.00,न,के,2
174761,OpenYoja/V-01.08.00.00,किसी,मन.,4
174761,OpenYoja/V-01.08.00.00,के,में,2
174761,OpenYoja/V-01.08.00.00,मन,चोट,3
174761,OpenYoja/V-01.08.00.00,में,पहुंचाए,6
174761,OpenYoja/V-01.08.00.00,चोट,बिना,4
174761,OpenYoja/V-01.08.00.00,पहुंचाए,मनुष्य,6
174761,OpenYoja/V-01.08.00.00,बिना,का,3
174761,OpenYoja/V-01.08.00.00,मनुष्य,जीवन,6
174761,OpenYoja/V-01.08.00.00,का,व्यतित,6
174761,OpenYoja/V-01.08.00.00,जीवन,करना,4
174761,OpenYoja/V-01.08.00.00,व्यतित,असंभव,6
174761,OpenYoja/V-01.08.00.00,करना,है।,4
174761,OpenYoja/V-01.08.00.00,असंभव,यहां,5
174761,OpenYoja/V-01.08.00.00,है।,दूसरों,6
174761,OpenYoja/V-01.08.00.00,यहां,को,4
174761,OpenYoja/V-01.08.00.00,दूसरों,अनावश्यक,8
174761,OpenYoja/V-01.08.00.00,को,पीड़ा,5
174761,OpenYoja/V-01.08.00.00,अनावश्यक,देने,8
174761,OpenYoja/V-01.08.00.00,पीड़ा,से,5
174761,OpenYoja/V-01.08.00.00,देने,दूर,3
174761,OpenYoja/V-01.08.00.00,से,रहने,3
174761,OpenYoja/V-01.08.00.00,दूर,का,3
174761,OpenYoja/V-01.08.00.00,रहने,प्रयत्न,6
174761,OpenYoja/V-01.08.00.00,का,बहुत,4
174761,OpenYoja/V-01.08.00.00,प्रयत्न,ही,7
174761,OpenYoja/V-01.08.00.00,बहुत,महत्वपूर्ण,9
174761,OpenYoja/V-01.08.00.00,ही,है।,2
174761,OpenYoja/V-01.08.00.00,महत्वपूर्ण,बिना,10
174761,OpenYoja/V-01.08.00.00,है।,किसी,4
174761,OpenYoja/V-01.08.00.00,बिना,कारण,4
174761,OpenYoja/V-01.08.00.00,किसी,के,3
174761,OpenYoja/V-01.08.00.00,कारण,या,3
174761,OpenYoja/V-01.08.00.00,के,छोटी,4
174761,OpenYoja/V-01.08.00.00,या,सी,2
174761,OpenYoja/V-01.08.00.00,छोटी,किसी,3
174761,OpenYoja/V-01.08.00.00,सी,बात,3
174761,OpenYoja/V-01.08.00.00,किसी,पर,4
174761,OpenYoja/V-01.08.00.00,बात,किसी,4
174761,OpenYoja/V-01.08.00.00,पर,को,2
174761,OpenYoja/V-01.08.00.00,किसी,दुख,4
174761,OpenYoja/V-01.08.00.00,को,पहुंचाना,8
174761,OpenYoja/V-01.08.00.00,दुख,अनुचित,5
174761,OpenYoja/V-01.08.00.00,पहुंचाना,"है,",7
174761,OpenYoja/V-01.08.00.00,अनुचित,परन्तु,6
174761,OpenYoja/V-01.08.00.00,"है,",तुम्हारे,7
174761,OpenYoja/V-01.08.00.00,परन्तु,चरित्रधन,6
174761,OpenYoja/V-01.08.00.00,तुम्हारे,को,8
174761,OpenYoja/V-01.08.00.00,चरित्रधन,कुड़ेदान,7
174761,OpenYoja/V-01.08.00.00,को,में,3
174761,OpenYoja/V-01.08.00.00,कुड़ेदान,न,7
174761,OpenYoja/V-01.08.00.00,में,फेंकने,4
174761,OpenYoja/V-01.08.00.00,न,से,2
174761,OpenYoja/V-01.08.00.00,फेंकने,अगर,6
174761,OpenYoja/V-01.08.00.00,से,किसी,3
174761,OpenYoja/V-01.08.00.00,अगर,लंपट,4
174761,OpenYoja/V-01.08.00.00,किसी,व्यक्ति,6
174761,OpenYoja/V-01.08.00.00,लंपट,को,4
174761,OpenYoja/V-01.08.00.00,व्यक्ति,दुख,7
174761,OpenYoja/V-01.08.00.00,को,पहुँचाता,8
174761,OpenYoja/V-01.08.00.00,दुख,है,3
174761,OpenYoja/V-01.08.00.00,पहुँचाता,तो,7
174761,OpenYoja/V-01.08.00.00,है,उसके,4
174761,OpenYoja/V-01.08.00.00,तो,दुखी,4
174761,OpenYoja/V-01.08.00.00,उसके,होने,3
174761,OpenYoja/V-01.08.00.00,दुखी,की,3
174761,OpenYoja/V-01.08.00.00,होने,परवाह,5
174761,OpenYoja/V-01.08.00.00,की,नहीं,3
174761,OpenYoja/V-01.08.00.00,परवाह,करनी,4
174761,OpenYoja/V-01.08.00.00,नहीं,चाहिए।,5
174761,OpenYoja/V-01.08.00.00,करनी,कोई,3
174761,OpenYoja/V-01.08.00.00,चाहिए।,लंपट,6
174761,OpenYoja/V-01.08.00.00,कोई,तुम्हारे,8
174761,OpenYoja/V-01.08.00.00,लंपट,साथ,4
174761,OpenYoja/V-01.08.00.00,तुम्हारे,एक,8
174761,OpenYoja/V-01.08.00.00,साथ,ही,3
174761,OpenYoja/V-01.08.00.00,एक,विस्तर,6
174761,OpenYoja/V-01.08.00.00,ही,में,3
174761,OpenYoja/V-01.08.00.00,विस्तर,नहीं,6
174761,OpenYoja/V-01.08.00.00,में,सो,3
174761,OpenYoja/V-01.08.00.00,नहीं,पाने,4
174761,OpenYoja/V-01.08.00.00,सो,पर,2
174761,OpenYoja/V-01.08.00.00,पाने,उसे,3
174761,OpenYoja/V-01.08.00.00,पर,दुख,3
174761,OpenYoja/V-01.08.00.00,उसे,होता,4
174761,OpenYoja/V-01.08.00.00,दुख,है,3
174761,OpenYoja/V-01.08.00.00,होता,इसलिए,5
174761,OpenYoja/V-01.08.00.00,है,तुम,3
174761,OpenYoja/V-01.08.00.00,इसलिए,उसे,4
174761,OpenYoja/V-01.08.00.00,तुम,अपने,4
174761,OpenYoja/V-01.08.00.00,उसे,मकान,4
174761,OpenYoja/V-01.08.00.00,अपने,में,4
174761,OpenYoja/V-01.08.00.00,मकान,ठहरने,4
174761,OpenYoja/V-01.08.00.00,में,या,3
174761,OpenYoja/V-01.08.00.00,ठहरने,तुम्हारे,6
174761,OpenYoja/V-01.08.00.00,या,साथ,2
174761,OpenYoja/V-01.08.00.00,तुम्हारे,एक,8
174761,OpenYoja/V-01.08.00.00,साथ,ही,3
174761,OpenYoja/V-01.08.00.00,एक,विस्तर,6
174761,OpenYoja/V-01.08.00.00,ही,पर,2
174761,OpenYoja/V-01.08.00.00,विस्तर,सोने,5
174761,OpenYoja/V-01.08.00.00,पर,की,2
174761,OpenYoja/V-01.08.00.00,सोने,अनुमति,6
174761,OpenYoja/V-01.08.00.00,की,नहीं,3
174761,OpenYoja/V-01.08.00.00,अनुमति,दे,6
174761,OpenYoja/V-01.08.00.00,नहीं,सकते,4
174761,OpenYoja/V-01.08.00.00,दे,हो,2
174761,OpenYoja/V-01.08.00.00,सकते,कोई,3
174761,OpenYoja/V-01.08.00.00,हो।,चोर,2
174761,OpenYoja/V-01.08.00.00,कोई,को,1
174761,OpenYoja/V-01.08.00.00,चोर,अगर,2
174761,OpenYoja/V-01.08.00.00,को,तुम्हारा,8
174761,OpenYoja/V-01.08.00.00,अगर,पॉकेट,5
174761,OpenYoja/V-01.08.00.00,तुम्हारा,नहीं,7
174761,OpenYoja/V-01.08.00.00,पॉकेट,ह,5
174761,OpenYoja/V-01.08.00.00,नहीं,काट,4
174761,OpenYoja/V-01.08.00.00,काट,पाने,3
174761,OpenYoja/V-01.08.00.00,पाने,पर,3
174761,OpenYoja/V-01.08.00.00,पर,उसे,3
174761,OpenYoja/V-01.08.00.00,उसे,दुख,3
174761,OpenYoja/V-01.08.00.00,दुख,होता,4
174761,OpenYoja/V-01.08.00.00,होता,है,3
174761,OpenYoja/V-01.08.00.00,है,तो,2
174761,OpenYoja/V-01.08.00.00,तो,तुम,2
174761,OpenYoja/V-01.08.00.00,तुम,उसे,3
174761,OpenYoja/V-01.08.00.00,उसे,अपना,4
174761,OpenYoja/V-01.08.00.00,अपना,पाकेट,5
174761,OpenYoja/V-01.08.00.00,पॉकेट,काटने,5
174761,OpenYoja/V-01.08.00.00,काटने,की,4
174761,OpenYoja/V-01.08.00.00,की,सुविधा,6
174761,OpenYoja/V-01.08.00.00,सुविधा,नहीं,6
174761,OpenYoja/V-01.08.00.00,नहीं,दे,4
174761,OpenYoja/V-01.08.00.00,दे,सकते,3
174761,OpenYoja/V-01.08.00.00,सकते,हो,4
174761,OpenYoja/V-01.08.00.00,हो।,कोई,2
174761,OpenYoja/V-01.08.00.00,कोई,दूसरों,5
174761,OpenYoja/V-01.08.00.00,दूसरों,को,5
174761,OpenYoja/V-01.08.00.00,को,पीड़ा,5
174761,OpenYoja/V-01.08.00.00,पीड़ा,देनेवाला,7
174761,OpenYoja/V-01.08.00.00,देनेवाला,व्यक्ति,8
174761,OpenYoja/V-01.08.00.00,व्यक्ति,57,7
174761,OpenYoja/V-01.08.00.00,57,colected,8
174761,OpenYoja/V-01.08.00.00,Collected,6v,9
174761,OpenYoja/V-01.08.00.00,by,^uxheriee,9
174761,OpenYoja/V-01.08.00.00,Mukherjee,"[,",9
174761,OpenYoja/V-01.08.00.00,"TK,",phan6ad,7
174761,OpenYoja/V-01.08.00.00,Dhanbad,,7
174761,GT/V-01.04.01.00,संयम,संयमा,1
174761,GT/V-01.04.01.00,सिद्ध,सिद्धा,1
174761,GT/V-01.04.01.00,अनुभव,अनुभवा,1
174761,GT/V-01.04.01.00,है।,है,1
174761,GT/V-01.04.01.00,सृष्टि,सष्टि,1
174761,GT/V-01.04.01.00,पर,परा,1
174761,GT/V-01.04.01.00,पर,परा,1
174761,GT/V-01.04.01.00,पॉकेट,पाकेट,1
174761,GT/V-01.04.01.00,दुख,दूख,1
174761,GT/V-01.04.01.00,Collected,ooeed,5
174761,GT/V-01.04.01.00,by,6,2
174761,GT/V-01.04.01.00,Mukherjee,rueiee,5
174761,GT/V-01.04.01.00,"TK,",1,3
174761,GT/V-01.04.01.00,Dhanbad,9tala4,5
174761,GT/V-01.05.01.00,है।,है,1
174761,GT/V-01.05.01.00,क्योंकि,क्योंक,1
174761,GT/V-01.05.01.00,चाहिए।,चाहिए,1
174761,GT/V-01.05.01.00,होगा।,होगा,1
174761,GT/V-01.05.01.00,है।,है,1
174761,GT/V-01.05.01.00,है।,है,1
174761,GT/V-01.05.01.00,दूसरों,दूरसरों,1
174761,GT/V-01.05.01.00,नहीं,नही,1
174761,GT/V-01.05.01.00,हो।,हो,1
174761,GT/V-01.05.01.00,पॉकेट,पाँकेट,2
174761,GT/V-01.05.01.00,नहीं,नही,1
174761,GT/V-01.05.01.00,पॉकेट,पाकेट,1
174761,GT/V-01.05.01.00,हो।,हो,1
174761,GT/V-01.05.01.00,Collected,8,9
174761,GT/V-01.05.01.00,by,र,2
174761,GT/V-01.05.01.00,Mukherjee,,9
174761,GT/V-01.05.01.00,"TK,",,3
174761,GT/V-01.05.01.00,Dhanbad,,7
174761,GT/V-01.05.03.00,विश्वास,विश्घास,1
174761,GT/V-01.05.03.00,है।,है,1
174761,GT/V-01.05.03.00,लंपट,लपट,1
174761,GT/V-01.05.03.00,हो।,हो,1
174761,GT/V-01.05.03.00,पॉकेट,पांकेट,2
174761,GT/V-01.05.03.00,नहीं,नरहीं,1
174761,GT/V-01.05.03.00,पॉकेट,पाँकेट,2
174761,GT/V-01.05.03.00,हो।,हो,1
174761,GT/V-01.05.03.00,Mukherjee,Mkheriee,2
174761,GT/V-01.05.03.00,"TK,",Tk,2
174761,GT/V-01.05.03.00,Dhanbad,Ohanbad,1
174761,GT/V-02.01.00.00,है।,है,1
174761,GT/V-02.01.00.00,जिसको,व,5
174761,GT/V-02.01.00.00,बाह्य,जिसको,5
174761,GT/V-02.01.00.00,उपदेश,बाह्य,5
174761,GT/V-02.01.00.00,देने,उपदेश,4
174761,GT/V-02.01.00.00,प्रतिबंध,देने,8
174761,GT/V-02.01.00.00,"है,",प्रतिबंध,8
174761,GT/V-02.01.00.00,अथवा,हैः,4
174761,GT/V-02.01.00.00,सामाजिक,अथवा,6
174761,GT/V-02.01.00.00,व्यवधान,सामाजिक,7
174761,GT/V-02.01.00.00,या,व्यवधान,5
174761,GT/V-02.01.00.00,दूरी,या,4
174761,GT/V-02.01.00.00,के,दूरी,4
174761,GT/V-02.01.00.00,कारण,के,3
174761,GT/V-02.01.00.00,संभव,कारण,4
174761,GT/V-02.01.00.00,नहीं,संभव,4
174761,GT/V-02.01.00.00,है,नहीं,3
174761,GT/V-02.01.00.00,उसे,है,3
174761,GT/V-02.01.00.00,मन,उसे,3
174761,GT/V-02.01.00.00,ही,मन,2
174761,GT/V-02.01.00.00,मन,ही,2
174761,GT/V-02.01.00.00,संयम,मन,4
174761,GT/V-02.01.00.00,की,संयम,4
174761,GT/V-02.01.00.00,ओर,की,2
174761,GT/V-02.01.00.00,आकर्षित,ओर,6
174761,GT/V-02.01.00.00,करना,आकर्षित,5
174761,GT/V-02.01.00.00,चाहिए।,करना,6
174761,GT/V-02.01.00.00,यह,चाहिए।,5
174761,GT/V-02.01.00.00,लाभदायक,यहः,7
174761,GT/V-02.01.00.00,सिद्ध,लाभदायक,6
174761,GT/V-02.01.00.00,होगा।,सिद्ध,5
174761,GT/V-02.01.00.00,यह,होगा।,5
174761,GT/V-02.01.00.00,उपदेश,यहः,5
174761,GT/V-02.01.00.00,प्रत्यक्ष,उपदेश,9
174761,GT/V-02.01.00.00,अनुभव,प्रत्यक्ष,9
174761,GT/V-02.01.00.00,और,अनुभव,5
174761,GT/V-02.01.00.00,वास्तविक,और,8
174761,GT/V-02.01.00.00,घटनाओं,वास्तविक,8
174761,GT/V-02.01.00.00,पर,घटनाओं,6
174761,GT/V-02.01.00.00,आधारित,पर,5
174761,GT/V-02.01.00.00,है।,आधारित,6
174761,GT/V-02.01.00.00,वृथा,है।,4
174761,GT/V-02.01.00.00,क्लेश,वृथा,5
174761,GT/V-02.01.00.00,देना,क्लेश,5
174761,GT/V-02.01.00.00,भगवान,देना,4
174761,GT/V-02.01.00.00,की,भगवान,5
174761,GT/V-02.01.00.00,इस,की,2
174761,GT/V-02.01.00.00,सृष्टि,इस,6
174761,GT/V-02.01.00.00,में,स्रष्टि,7
174761,GT/V-02.01.00.00,कोई,में,3
174761,GT/V-02.01.00.00,कितना,कोई,4
174761,GT/V-02.01.00.00,भी,कितना,5
174761,GT/V-02.01.00.00,क्यों,भी,5
174761,GT/V-02.01.00.00,न,क्यों,5
174761,GT/V-02.01.00.00,करे,न,3
174761,GT/V-02.01.00.00,किसी,करे,3
174761,GT/V-02.01.00.00,न,किसी,4
174761,GT/V-02.01.00.00,किसी,न,4
174761,GT/V-02.01.00.00,के,किसी,3
174761,GT/V-02.01.00.00,मन,के,2
174761,GT/V-02.01.00.00,में,मन,2
174761,GT/V-02.01.00.00,चोट,में,3
174761,GT/V-02.01.00.00,पहुंचाए,चोट,6
174761,GT/V-02.01.00.00,बिना,पहुंचाए,6
174761,GT/V-02.01.00.00,मनुष्य,बिना,6
174761,GT/V-02.01.00.00,का,मनुष्य,6
174761,GT/V-02.01.00.00,जीवन,का,4
174761,GT/V-02.01.00.00,व्यतित,जीवन,6
174761,GT/V-02.01.00.00,करना,व्यतित,6
174761,GT/V-02.01.00.00,असंभव,करना,5
174761,GT/V-02.01.00.00,है।,असंभव,5
174761,GT/V-02.01.00.00,यहां,है।,3
174761,GT/V-02.01.00.00,दूसरों,यहां,5
174761,GT/V-02.01.00.00,को,दूसरों,5
174761,GT/V-02.01.00.00,अनावश्यक,को,8
174761,GT/V-02.01.00.00,पीड़ा,अनावश्यक,8
174761,GT/V-02.01.00.00,देने,पीड़ा,5
174761,GT/V-02.01.00.00,से,देने,3
174761,GT/V-02.01.00.00,दूर,से,3
174761,GT/V-02.01.00.00,रहने,दूर,4
174761,GT/V-02.01.00.00,का,रहने,4
174761,GT/V-02.01.00.00,प्रयत्न,का,7
174761,GT/V-02.01.00.00,बहुत,प्रयत्न,6
174761,GT/V-02.01.00.00,ही,बहुत,3
174761,GT/V-02.01.00.00,महत्वपूर्ण,ही,9
174761,GT/V-02.01.00.00,है।,महत्वपूर्ण,9
174761,GT/V-02.01.00.00,बिना,है।,4
174761,GT/V-02.01.00.00,किसी,बिना,3
174761,GT/V-02.01.00.00,कारण,किसी,3
174761,GT/V-02.01.00.00,के,कारण,3
174761,GT/V-02.01.00.00,या,के,2
174761,GT/V-02.01.00.00,छोटी,या,4
174761,GT/V-02.01.00.00,सी,छोटी,3
174761,GT/V-02.01.00.00,किसी,सी,2
174761,GT/V-02.01.00.00,बात,किसी,4
174761,GT/V-02.01.00.00,पर,बात,3
174761,GT/V-02.01.00.00,किसी,पर,4
174761,GT/V-02.01.00.00,को,किसी,3
174761,GT/V-02.01.00.00,दुख,को,3
174761,GT/V-02.01.00.00,पहुंचाना,दुख,7
174761,GT/V-02.01.00.00,अनुचित,पहुंचाना,6
174761,GT/V-02.01.00.00,"है,",अनुचित,6
174761,GT/V-02.01.00.00,परन्तु,हैः,6
174761,GT/V-02.01.00.00,तुम्हारे,परन्तु,7
